VENDOR	CODE	BARCODE	BARCODE_DISPLAY	NAME_KR	NAME_EN	SIZE
Hanmi	15920	087703159204	0 87703 15920 4	구겐,옥수수	ICE BAR (SWEET CORN)	20/4/2.7FLOZ(80ML)
Hanmi	22004	087703220041	0 87703 22004 1	인절미아이스	INJEOLMI ICE CREAM	16/4/4.7FLOZ(140ML)
Hanmi	83362	087703833623	0 87703 83362 3	롯데빙과조이바망고크	LOTTE Joee Creamy Bar Mango Cream	6/6/80ml
Hanmi	83363	087703833630	0 87703 83363 0	롯데빙과조이바그레인크럼블	LOTTE Joee Creamy Bar Grain Crumble	6/6/80ml
Hanmi	83364	087703833647	0 87703 83364 7	롯데빙과조이바헤이즐럿카카오	LOTTE Joee Creamy Bar Hazelnut Cacao	6/6/80ml
Hanmi	24635	087703246355	0 87703 24635 5	치킨척밀크아이스크림	Chickenchuk Milk Ice Cream	25/1.94oz
Hanmi	24638	087703246386	0 87703 24638 6	치킨척초코아이스크림	Chickenchuk Choco Ice Cream	25/1.76oz
Hanmi	83612	087703836129	0 87703 83612 9	롯데빵빠레멜론	LOTTE Pangpare SoftBar Melon	6/6/75ml
Hanmi	83613	087703836136	0 87703 83613 6	롯데빵빠레딸기	LOTTE Pangpare SoftBar Strawberry	6/6/75ml
Hanmi	W9WG0055			순등심왕돈까스(수라상)	PORK TONKATSU FRITTER (US)	12/12OZ(340G)
Hanmi	W9WG0079			모짜렐라치즈왕돈까스(수라상)	PORK & MOZZARELLA CHEESE KATSU FRITTER (US)	12/12OZ(340G)
Hanmi	W9WG0087			닭가슴살왕치킨까스(수라상)	CHICKEN BREAT KATSU FRITTER (US)	12/12OZ(340G)
Hanmi	W9WG0095			왕포차소막창소금구이	MARINATED ABOMASUM BEEF TRIPE (US)	16/8OZ(226G)
Hanmi	W9WG0119			왕포차소대창양념구이	MARINATED BEEF LARGE INTESTINE (US)	16/9 oz
Hanmi	W9WG0117			왕포차소곱창소금구이	MARINATED BEEF SMALL INTESTINE (US)	16/8.5 oz
Hanmi	W9KB0047			KBBQ양념소불고기	KBBQ SAVORY BEEF BULGOGI	8/12 oz
Hanmi	W9KB0049			KBBQ매운닭허벅지살	KBBQ SPICY CHICKEN THIGH BULGOGI	8/12 oz
Hanmi	80585	087703805859	0 87703 80585 9	서울순대(냉동)	SEOUL SOONDAE FROZEN KOREAN SAUSAGE (US)	18LB(12/24OZ(680G))
Hanmi	W9WG0121			왕포차모둠순대	KOREAN SAUSAGE&PORK ORGAN MEAT	8/16.4 oz
Hanmi	32532	087703325326	0 87703 32532 6	보드람생빵가루	Frozen Panko Bread Crumbs	22 LBS
Hanmi	05629	087703056299	0 87703 05629 9	보드람생빵가루	Frozen Panko Bread Crumbs	4/4.40 LB
Hanmi	80583	087703805835	0 87703 80583 5	서울순대BULK 30 lbs	SEOUL SOONDAE BULK 30LB KOREAN SAUSAGE (US)	30 lbs
Hanmi	W9WG0057			순등심왕돈까스(52~54pc)	PORK TONKATSU FRITTER	1/15 Lb
Hanmi	W9WG0085			치즈왕돈까스	PORK & CHEESE TONKATSU FRITTER W/MOZZARELLA CHEESE	1/15 Lb
Hanmi	W9WG0005			KBBQ Spicy Chicken Bulgogi	KBBQ Spicy Chicken Bulgogi	6/5 Lb
Hanmi	W9WG0083			KBBQ Standard Beef Bulgogi	KBBQ Standard Beef Bulgogi	6/5 Lb
Hanmi	W9WG0003			KBBQ Spicy Pork Bulgogi	KBBQ Spicy Pork Bulgogi	6/5 Lb
Hanmi	W2111603			PORK Belly KURO Mugifuji FZ	Premium Pork Belly	
Hanmi	05404	087703054042	0 87703 05404 2	파이어스톤부탄가스	FIRESTONE Butane Gas	7/4/7.76oz
Hanmi	17887	087703178878	0 87703 17887 8	휴대용가스쿠커(CSA인증)	Portable Gas Stove	6PC
Hanmi	05528	087703055285	0 87703 05528 5	왕나무젓가락w/커버40/100 pr	WANG Wooden Chopstick.	40/100 p
Hanmi	08197	087703081970	0 87703 08197 0	왕대나무젓가락(21cm)	Wang Bamboo Chopstick	30/100p
Hanmi	28590	087703285903	0 87703 28590 3	왕적코팅장갑	WANG Glove(Latex)	30/10 pair
Hanmi	28589	087703285897	0 87703 28589 7	왕면장갑(A급)	WANG Cotton Glove	30/10 pair
Hanmi	9841394			철수세미10 ct	Stainless Steel Scrubb 10ct	10 CT
Hanmi	9841440			왕물비누	WANG Dishwashing Soap	4/1 gal
CJ	1020428			쇠고기 다시다 500g	SOUP STOCK BEEF FLAVOR 500g	20/500g
CJ	1020427	102009022122	1 02009 02212 2	쇠고기 다시다 2.2lbs	SOUP STOCK BEEF FLAVOR 2.2lbs	10/2.2lbs
CJ	1020441			쇠고기 다시다 명품 골드 250g	DASHIDA- BEEF SOUP STOCK GOLD 250g	40/250g
CJ	1020442			쇠고기 다시다 명품 골드 100g	DASHIDA- BEEF SOUP STOCK GOLD 100g	80/100g
CJ	1020322			쇠고기 진한 다시다 2.2lbs	BEEF SOUP STOCK 2.2lbs	10/2.2lbs
CJ	1020350			멸치다시다 300g	DASHIDA-ANCHOVY SOUP STOCK 300g	20/300g
CJ	1020090			멸치다시다 2.2lbs	DASHIDA-ANCHOVY SOUP STOCK 2.2lbs	10/2.2lbs
CJ	1020091	2073008801007	2073008801007	냉면 다시다 300g	DASHIDA-COLD NOODLE SOUP STOCK 300g	20/300g
CJ	1020351			다시다 명품 골드 조개다시다 300g	DASHIDA GOLD -CLAM SOUP STOCK 300g	20/300g
CJ	1020379	801007315393	8 01007 31539 3	다시다 명품 골드 조개다시다 2.2lbs	DASHIDA GOLD-CLAM SOUP STOCK 2.2lbs	10/2.2lbs
CJ	1020254			닭고기 다시다 2.2lbs	DASHIDA- CHICKEN BUILLON 2.2lbs	6/2.2lbs
CJ	1020284			햇반 12pk	COOKED WHITE RICE BOWL 12pk	12/120g
CJ	1020285			햇반 (6 번들 )	COOKED WHITE RICE BOWL(6PK)	6/6/210g
CJ	1020453			햇반 (3 번들 )	COOKED WHITE RICE BOWL(3PK)	12/3/210g
CJ	1020286			발아현미밥 12pk	COOKED BUDDING BROWN RICE 12pk	12/120g
CJ	1020265			발아현미밥 (3 번들 )	COOKED BUDDING BROWN RICE (3pk)	12/3/210g
CJ	1020723	871767208208	8 71767 20820 8	흑미밥 12pk	COOKED BLACK RICE 12pk	12/210g
CJ	1020722			흑미밥 (3 번들 )	COOKED BLACK RICE (3packs)	12/3/210g
CJ	1027055	8801392026072	8801392026072	햇반 라플 귀리흑미곤약밥 3 번들	HB OAT BLACK KONAC RICE	8801392026072 12/3/150g
CJ	1027054	8801392026058	8801392026058	햇반 라플 현미귀리곤약밥 3 번들	HB OAT BROWN KONAC RICE	8801392026058 12/3/150g
CJ	1020133	8010071101023	8 010071 101023	백설 밥이랑 해물	Rice Seasoning Mix(Seafood)	40/24g
CJ	1020134	8010071410238	8 010071 410238	밥이랑 야채	Rice Seasoning Mix(Vegetable)	40/27g
CJ	1020136	8010071102380	8 010071 102380	밥이랑 야채	Rice Seasoning Mix(Vegetable)	40/27g
CJ	1023805			컵반 순두부찌개 국밥	SOFT TOFU STEW	18/173.7G
CJ	1023804			컵반 미역국밥	SEAWEED SOUP	18/165g
CJ	1023808			컵반 강된장 비빔밥	SOYBEAN PASTE BIBIMBAP	18/280g
CJ	1023760			볶은 김치 덮밥	STIR-FRIED KIMCHI	18/247g
CJ	1023806			컵반 옐로우커리 덮밥	CREAMY YELLOW CURRY	18/280g
CJ	1023807			컵반 짜장 덮밥	BLACKBEAN SAUCE	18/275g
CJ	1025692			CJ 비비고 버섯야채죽	CJ Bibigo Mushroom Rice Porridge	24/265 g
CJ	1025693	102076201515	1 02076 20151 5	CJ 비비고 전복죽	CJ Bibigo Rice Porridge with Abalone	24/265 g
CJ	1026584	1102075340140	1 102075 340140	CJ 소프트밀 단호박죽	CJ Sweet Pumpkin Porridge	24/267g
CJ	1020762			천하일미 ( 조생종 ) 15lb	CHUN HA IL MEE 15lb	15lb
CJ	1020753	1020767215115	1 020767 215115	천하일미 ( 조생종 ) 40lb	CHUN HA IL MEE 40lb	40lb
CJ	1020761			황금쌀 40lb	GOLD RICE 40lb	40lb
CJ	1020760			천하일미 플러스 텐 ( 찹쌀 10%)	CHUN HA IL MEE PLUS 10	40lb
CJ	1020767	1020765015115	1 020765 015115	햇쌀 ( 만생종 ) 15lb	HET PREMIUM RICE 15lb	15lb
CJ	1020758	8310202900235	8 310202 900235	황금 햇쌀 15lb	SHORT GRAIN RICE 15lb	15lb
CJ	1020764			햇 현미 15lb	HET BROWN RICE 15lb	15lb
CJ	1020763			햇 찹쌀 15lb	HET SWEET RICE 15lb	15lb
CJ	1020765			햇 현미찹쌀 15lb	HET SWEET BROWN 15lb	15lb
CJ	1020766			반반미 15lb	BARN BARN MEE 15lb	15lb
CJ	1020290			반반미 소프트 15lb	BARN BARN MEE SOFT 15lb	15lb
CJ	1020732	8010070102568	8 010070 102568	비비고 사골곰탕 6 번들	BIBIGO BEEF BONE SOUP 6PK	6/500g
CJ	1020655	810256891250	8 10256 89125 0	비비고 사골곰탕	BIBIGO Beef Bone Soup	18/500g
CJ	1020692			비비고 버섯 육개장	BIBIGO SPICY MUSHROOM SOUP	18/500g
CJ	1020654			비비고 미역국	BIBIGO SEAWEED SOUP	18/500g
CJ	1021440			비비고 삼계탕	CHICKEN SOUP WITH GINSENG	10/800g
CJ	1025688	1102721620222	1 102721 620222	비비고 두부듬뿍 김치찌개	KIMCHI STEW	18/460g
CJ	1025689	010272170201	0 10272 17020 1	비비고 두부듬뿍 된장찌개	SOYBEAN PASTE STEW	18/460g
CJ	1021457			햇반 / 소프트밀 동지팥죽 ( 파우치 )	RED BEAN PORRIGE	21/450g
CJ	1027216			비비고 떡볶이 오리지널 파우치	TTEOKBOKKI SWEET&SPICY POUCH	12/360G
CJ	1027217			비비고 떡볶이 스파이시 파우치	TTEOKBOKKI SPICY POUCH	12/360G
CJ	1027218			비비고 떡볶이 치즈 파우치	TTEOKBOKKI CHEESE POUCH	12/360G
CJ	1024051			비비고 떡볶이 스파이시 컵	TTEOKBOKKI SPICY CUP	24/125G
CJ	1024052			비비고 떡볶이 오리지널 컵	TTEOKBOKKI SWEET&SPICY CUP	24/125G
CJ	1024053			비비고 떡볶이 치즈 컵	TTEOKBOKKI CHEESE CUP	24/125G
CJ	1026384	8801392097904	8801392097904	E)K- 우동컵면 불고기맛	CJ E)K-Bulgogi Taste Udon in Bowl	8801392097904 6/187.2g
CJ	1026387	8801392097928	8 801392 097928	E)K- 우동컵면 떡볶이맛	CJ E)K-Tteokbokki Taste Udon in Bowl	8801392097928 6/187.2g
CJ	1027022			비비고 떡볶이컵 , Rose	BIBIGO Tteokbokki(Cup), Rose	24/125
CJ	1027023			비비고 떡볶이 , Rose	BIBIGO Tteokbokki, Rose	12/360g
CJ	1026637			비비고 라면 K-Sweet&Spicy	BIBIGO Ramyun K-Sweet & Spicy	6/3.43oz
CJ	1026638			비비고 라면 Sweet&Savory	BIBIGO Ramyun Sweet & Savory	6/3.43oz
CJ	1026640			비비고 라면 Spicy Kimchi	BIBIGO Ramyun Spicy Kimchi	6/3.43oz
CJ	1021412	817102140942	8 17102 14094 2	CJ 소 불고기 양념	CJ Bulgogi Sauce 840G	8/840g
CJ	1021413			CJ 소 갈비양념	CJ Kalbi Sauce 840G	8/840g
CJ	1021414			CJ 돼지 불고기양념	CJ Pork Bulgogi Sauce 840G	8/840g
CJ	1021415			CJ 닭 돼지 갈비 ( 치킨 ) 양념	CJ BBQ Chicken/Pork Sauce 840G	8/840g
CJ	1021408			CJ 소 불고기 양념	Bulgogi-Style Marinade	12/500g
CJ	1021409	127480071761	1 27480 07176 1	CJ 소 갈비양념	Kalbi-Style Marinade for Ribs	12/480g
CJ	1021410			CJ 돼지 불고기양념	Hot&Spicy Marinade for Chicken&Pork	12/500G
CJ	1021411			CJ 닭 돼지갈비양념	Sweet&Savory Marinade for Chicken&Pork	12/480g
CJ	1020187			하선정 멸치액젓 알뜰형	HSJ - ANCHOVY SAUCE	12/2.2lb
CJ	1020716	810235760900	8 10235 76090 0	하선정 멸치액젓 알뜰형	HSJ - ANCHOVY SAUCE	6/3kgs
CJ	1022467			하선정까나리액젓 ( 일반형 )	HSJ -FISH SAUCE(KANARI)	30/400g
CJ	1022468	102357819002	1 02357 81900 2	하선정까나리액젓 ( 일반형 )	HSJ -FISH SAUCE(KANARI)	15/800g
CJ	1022469			하선정까나리액젓 ( 일반형 )	HSJ -FISH SAUCE(KANARI)	6/2.5kg
CJ	1023575			참치액 순더깔끔한맛	TUNA FISH SAUCE MILD 500g	20/500g
CJ	1023576	3801007828235	3 801007 828235	참치액 순더깔끔한맛	TUNA FISH SAUCE MILD 900g	12/900g
CJ	1023577	880100782809	8 80100 78280 9	참치액 진더풍부한맛	TUNA FISH SAUCE RICH 500g	20/500g
CJ	1023578	880100782786	8 80100 78278 6	참치액 진더풍부한맛	TUNA FISH SAUCE RICH 900g	12/900g
CJ	1020183			백설 남해 굴소스	NAMHAE OYSTER SAUCE	15/350g
CJ	1020184	8010071859349	8 010071 859349	백설 남해 매운굴소스	Namhae Hot Oyster Sauce	15/350g
CJ	1020185			백설 남해 전복굴소스	Namhae Abalone Oyster Sauce	15/350g
CJ	1020403	810204132515	8 10204 13251 5	해찬들 골드 순한맛 고추장	HOT PEPPER PASTE MILD	20/500g
CJ	1020409	102040583155	1 02040 58315 5	해찬들 골드 진한맛 고추장	HOT PEPPER PASTE HOT	20/500g
CJ	1020412			해찬들 골드 매운맛 고추장	HOT PEPPER PASTE VERY HOT	20/500g
CJ	1020404			해찬들 골드 순한맛 고추장	HOT PEPPER PASTE MILD	12/2.2lb
CJ	1020410	102135021414	1 02135 02141 4	해찬들 골드 진한맛 고추장	HOT PEPPER PASTE HOT	12/2.2lb
CJ	1020413			해찬들 골드 매운맛 고추장	HOT PEPPER PASTE VERY HOT	12/2.2lb
CJ	1020405			해찬들 골드 순한맛 고추장	HOT PEPPER PASTE MILD	4/3kgs
CJ	1020411			해찬들 골드 진한맛 고추장	HOT PEPPER PASTE HOT	4/3kgs
CJ	1020414			해찬들 골드 매운맛 고추장	HOT PEPPER PASTE VERY HOT	4/3kg
CJ	1021350			해찬들 알찬 고추장 14kg	HOT PEPPER PASTE GOLD 14KG	14KG
CJ	1020276			새콤달콤 초고추장	HCD-VINEGARED PEPPER PASTE	20/300g
CJ	1020139			재래식 된장	HCD-SOY BEAN PASTE (JAERAE)	20/500g
CJ	1020138			재래식 된장	HCD-SOY BEAN PASTE (JAERAE)	12/2.2lb
CJ	1020164			재래식 된장	HCD-SOY BEAN PASTE (JAERAE)	4/2.3kg
CJ	1020137			재래식 된장	HCD-SOY BEAN PASTE (JAERAE)	4/3kg
CJ	1020378			재래식 된장 14KG	HCD-SOY BEAN PASTE (JAERAE) 14kg	14KG
CJ	1021351			고기전용 쌈장	SEASONED SOYBEAN PASTE FOR MEAT	24/450g
CJ	1021363	801007619675	8 01007 61967 5	그대로 끓여먹는 된장찌게 ( 청양초 )	SOYBEAN PASTE FOR STEW (HOT PEPPER)	24/450g
CJ	1020141			사계절 쌈장	KOREAN SEASONED SOYBEAN PASTE 500g	20/500g
CJ	1020140			사계절 쌈장	KOREAN SEASONED SOYBEAN PASTE 1kg	12/2.2lb
CJ	1021362			해찬들그대로된장 ( 바지락 )	SOYBEAN PASTE	24/450g
CJ	1025552			햇바삭김 재래김	SEASONED LAVER-JARAE GIM	10/4pk/20g
CJ	1020595			햇바삭김 재래김 도시락 8 번들	SEASONED LAVER-JARAE GIM	9/8pk/5g
CJ	1025551	800102555320	8 00102 55532 0	햇 바삭 구운김 ( 김밥용 )	CJ-ROASTED LAVER (GIMBAP)	50/22g
CJ	1020596	107125109073	1 07125 10907 3	햇바삭 재래김 천일염	ROASTED LAVER - SEASALT	10/12pk/5g
CJ	1024710			직화구이김	FIRE ROASTED SEAWEED	12/16pk/4g
CJ	1025550			삼해김 전장	NATUREAT ROASTED SEAWEED	36/230g
CJ	1025554			한식간장 김자반	ROASTED SEAWEED FLAKES	20/50g
CJ	1025553			버터간장 김자반	BUTTER SOY SEAWEED FLAKES	20/50g
CJ	1020647			비비고칩 오리지널	SEAWEED CHIP BROWN RICE	24/40g
CJ	1020648	8801007761503	8 801007 761503	비비고칩 스위트콘	SEAWEED CHIP SWEET CORN	24/40g
CJ	1020649			비비고칩 포테이토	SEAWEED CHIP POTATO	24/40g
CJ	1024643			CJ 비비고 파래김	Bibigo Parae Gi	9/8/5 g
CJ	1024089	102029616221	1 02029 61622 1	CJ 바삭칩 오리지널	PROTEIN-RICH BASAK CHIP ORIGINAL	6/45G
CJ	1020528	8622222160221	8 622222 160221	백설 하얀 설탕 1KG	SUGAR 2.2lb	16/2.2lb
CJ	1020552			백설 하얀 설탕 3KG	SUGAR 3kg	6/3kg
CJ	1020296	162216801007	1 62216 80100 7	백설 갈색 설탕 1KG	BROWN SUGAR 2.2lb	16/2.2lb
CJ	1020295			백설 갈색 설탕 3KG	BROWN SUGAR 3kg	6/3kg
CJ	1020385			하얀 자일로스 설탕 1KG	XYLOSE SUGAR (WHITE) 2.2lb	12/2.2lb
CJ	1020386			브라운 자일로스 설탕 1KG	XYLOSE SUGAR (BROWN) 2.2lb	12/2.2lb
CJ	1020529			백설 흑설탕 1KG	BROWN SUGAR(DARK) 2.2lb	16/2.2lb
CJ	1022512	8010071205111	8 010071 205111	올리고당 700g	BEKSUL OLIGO SYRUP 700g	16/700g
CJ	1020720	8010071205221	8 010071 205221	올리고당 1.2kg	BEKSUL OLIGO SYRUP 1.2kg	9/1.2kg
CJ	1022238			올리고당 2.45kg	BEKSUL OLIGO SYRUP 2.45kg	6/2.45kg
CJ	1020739			쌀 올리고당 1.2kg	BEKSUL OLIGO SYRUP (RICE) 1.2kg	12/1.2kg
CJ	1022483			요리 올리고당 700g	BEKSUL COOKING OLIGO SYRUP 700g	16/700g
CJ	1020719	801007077352	8 01007 07735 2	요리 올리고당 1.2kg	BEKSUL COOKING OLIGO SYRUP 1.2kg	9/1.2kg
CJ	1020270	8010071202258	8 010071 202258	요리당 700g	COOKING SYRUP 700g	12/700g
CJ	1024969			요리당 1.2kg	COOKING SYRUP 1.2kg	9/1.2kg
CJ	1020095			요리당 2.45kg	COOKING SYRUP 2.45kg	6/2.45kg
CJ	1020154	8010076429251	8 010076 429251	백설 물엿 1.2kg	CORN SYRUP 1.2kg	12/1.2kg
CJ	1020155	8010071021316	8 010071 021316	백설 물엿 2.45kg	CORN SYRUP 2.45kg	6/2.45kg
CJ	1020142			백설 물엿 5KG	CORN SYRUP 5KG	3/5kg
CJ	1020312	880100743884	8 80100 74388 4	백설 매실청	PLUM SYRUP	9/1025g
CJ	1021298			백설 쌀엿	BAEKSUL Rice Syrup	9/700g
CJ	1021316			백설 쌀엿	BAEKSUL Rice Syrup	9/1.2 kg
CJ	1020110			부침가루	PANCAKE MIX 2.2LB	10/2.2lb
CJ	1020165	102249916221	1 02249 91622 1	튀김가루	FRYING MIX 2.2LB	10/2.2lb
CJ	1020278			5 가지 자연재료 부침가루	NATURAL BUCHIM MIX 2.2LB	10/2.2lb
CJ	1020316			5 가지 자연재료 튀김가루	NATURAL FRYING MIX 2.2LB	10/2.2lb
CJ	1020119			빵가루 200G	BREAD CRUMB 200G	24/200g
CJ	1022498			빵가루 450G	BREAD CRUMB 450G	16/450g
CJ	1022499			빵가루 1KG	BREAD CRUMB 2.2LB	10/2.2lb
CJ	1020149			감자수제비 가루	POTATO STARCH FLOUR MIX 500G	20/500g
CJ	1020068			치킨 튀김가루 2.2LB	CHICKEN FRYING MIX 2.2LB	10/2.2lb
CJ	1020348			찹쌀 호떡 믹스	STUFFED SWEET PANCAKE MIX	10/400g
CJ	1020101			핫케익믹스	HOT CAKE MIX	10/2.2lb
CJ	1020353	8010070370119	8 010070 370119	깨찰빵믹스	SESAME BREAD MIX	10/500g
CJ	1020069			찰 밀가루	PREMIUM WHEAT FLOUR	10/2.2lb
CJ	1023430			찰 밀가루	PREMIUM WHEAT FLOUR	6/2.5kg
CJ	1023432			중력분	WHEAT FLOUR	10/2.2lb
CJ	1020156			중력분	WHEAT FLOUR	6/2.5kg
CJ	1020111			고급면용 1 호	FLOUR-FIRST GRADE/NOODLE	6/20kg
CJ	1020125	8010074022911	8 010074 022911	백설 100% 콩기름	SOY BEAN OIL	20/0.9LT
CJ	1020288	8201007402345	8 201007 402345	백설 100% 콩기름	SOY BEAN OIL	10/1.8LT
CJ	1020291	875102069422	8 75102 06942 2	백설 100% 옥수수유	CORN OIL	10/1.8LT
CJ	1020698			바삭 요리유	SOY BEAN OIL CRISPY	20/0.9LT
CJ	1026606			백설 2 배 바삭 튀김유	SOY BEAN OIL CRISPY	20/0.9LT
CJ	1020696			백설 포도씨유	FRENCH GRAPE SEED OIL	12/500ml
CJ	1020695			백설 포도씨유	FRENCH GRAPE SEED OIL	12/900ml
CJ	1020694	801007093437	8 01007 09343 7	백설 올리브유	OLIVE OIL	12/500ml
CJ	1020693	801007093475	8 01007 09347 5	백설 올리브유	OLIVE OIL	12/900ml
CJ	1020697			백설 해바라기씨유	SUN FLOWER SEED OIL	12/900ml
CJ	1025214	102459142870	1 02459 14287 0	백설들기름	BEKSUL Perilla OIL	20/160ML
CJ	1025025	810212658370	8 10212 65837 0	백설 100% 통참깨참기름 320ML	SESAME OIL	12/320ml
CJ	1020301	8010074413681	8 010074 413681	백설 진한 참기름	SESAME OIL	20/160ml
CJ	1024589			백설 고소함가득 참기름	SESAME OIL	20/160ml
CJ	1024590	801007441375	8 01007 44137 5	백설 고소함가득 참기름	SESAME OIL	12/320ml
CJ	1024591			백설 고소함가득 참기름	SESAME OIL	12/500ml
CJ	1021265			비비고 참기름	BIBIGO SESAME OIL	20/160ml
CJ	1021264			비비고 참기름	BIBIGO SESAME OIL	12/500ml
CJ	1021266			비비고 참기름	BIBIGO SESAME OIL	6/1000ml
CJ	1020108	8010071102520	8 010071 102520	맛소금	TABLE SALT	10/2.2lb
CJ	1020131			백설 구운소금	ROASTED SEA SALT	10/2.2lb
CJ	1020130	8010071020162	8 010071 020162	백설 꽃소금	CRYSTALIZED SALT	10/2.2lb
CJ	1020132			백설 꽃소금	CRYSTALIZED SALT	6/3KGS
CJ	1025223			명품 구운소금 ( 오천년의신비 )	ROASTED SEA SALT	16/400g
CJ	1025201			명품 꽃소금 ( 오천년의신비 )	CRYSTALIZED SALT	16/400g
CJ	1020163			천일염 ( 오천년의신비 ) 가는입자	SALT-SOLAR SALT	12/250g
CJ	1020162			천일염 ( 오천년의신비 ) 중간입자	SALT-SOLAR SALT	12/500g
CJ	1020161			천일염 ( 오천년의신비 ) 굵은입자	SALT-SOLAR SALT	12/2.2lb
CJ	1020160			천일염 ( 오천년의신비 ) 굵은입자	SALT-SOLAR SALT	12/3kg
CJ	1026686			백설 허브맛솔트 ( 지 ), 순한	HERBAL FLAVOR SALT MILD	35/50g
CJ	1026685			백설 허브맛솔트 ( 지 ), 매콤	HERBAL FLAVOR SALT SPICY	35/50g
CJ	1026714			백설 허브맛솔트 ( 지 ), 마늘	HERBAL FLAVOR SALT GARLIC	35/50g
CJ	1020688	8760102017402	8 760102 017402	상큼하고 깔끔한 사과식초	VINEGAR(APPLE)	24/500ml
CJ	1020687	1687531020150	1 687531 020150	상큼하고 깔끔한 사과식초	VINEGAR(APPLE)	15/900ml
CJ	1020689	1687391020151	1 687391 020151	상큼하고 깔끔한 2 배사과식초	VINEGAR-PREMIUM APPLE	15/900ml
CJ	1020169	8201007168791	8 201007 168791	지중해산 레몬으로 만든 레몬식초	VINEGAR-LEMON	24/500ml
CJ	1020170	8010071020375	8 010071 020375	지중해산 레몬으로 만든 레몬식초	VINEGAR-LEMON	15/900ml
CJ	1020174	8010071020531	8 010071 020531	이천쌀 현미로 만든 현미식초	VINEGAR-BROWN RICE	15/900ml
CJ	1020150	8501007102053	8 501007 102053	사과식초	VINEGAR(APPLE)	8/1.8LT
CJ	1020151	8010076102385	8 010076 102385	양조식초	VINEGAR(BREWED)	8/1.8LT
CJ	1021317	810238524000	8 10238 52400 0	백설 2 배 사과식초	VINEGAR-PREMIUM APPLE	8/1.8LT
CJ	1020375			자연발효식초 - 사과	100% APPLE VINEGAR	15/800ml
CJ	1020531			백설 / 맛술 로즈마리	COOKING SAUCE(ROSEMARY FLAVOR)	15/800ml
CJ	1020532			백설 / 맛술 생강	COOKING SAUCE(GINGER FLAVOR)	15/800ml
CJ	1023851			백설 / 맛술 로즈마리	COOKING SAUCE(ROSEMARY FLAVOR)	24/500ml
CJ	1023852			백설 / 맛술 생강	COOKING SAUCE(GINGER FLAVOR)	24/500ml
CJ	1025067	880100722198	8 80100 72219 8	백설 맛술	COOKING SAUCE(GINGER FLAVOR)	8/1.8LT
CJ	1022477	801007274270	8 01007 27427 0	쁘띠첼 미초 ( 석류 )	FRUIT VINEGAR DRINK POMEGRANATE	12/900ml
CJ	1022479	8010075393851	8 010075 393851	쁘띠첼 미초 ( 파인애플 )	FRUIT VINEGAR DRINK PINEAPPLE	12/900ml
CJ	1022478			쁘띠첼 미초 ( 청포도 )	FRUIT VINEGAR DRINK GRAPES	12/900ml
CJ	1020774			백설 소면 500G	KOREAN STYLE NOODLE SOMEN 500G	24/500g
CJ	1021318			백설 소면 900G	KOREAN STYLE NOODLE SOMEN 900G	15/900g
CJ	1021319			백설 소면 3KG	KOREAN STYLE NOODLE SOMEN 3KGS	4/3KG
CJ	1020773			백설 중면	KOREAN STYLE NOODLE SOMEN 900G	15/900g
CJ	1020769			백설 칼국수면	CHOPPED NOODLE	15/900g
CJ	1020776	801007205564	8 01007 20556 4	백설 메밀소바	BUCKWHEAT SOBA	24/400g
CJ	1022239			백설 납작당면	FLAT GLASS NOODLE	20/300g
CJ	1023349			백설 햇당면 300G	BEKSUL GLASS NOODLE 300G	30/300g
CJ	1023929			백설 햇당면 500G	BEKSUL GLASS NOODLE 500G	20/500g
CJ	1023894			백설 햇당면 1KG	BEKSUL GLASS NOODLE 1KG	10/1KG
CJ	1020495			가쓰오 우동	KATSUO UDON	12/465g
CJ	1020496			가쓰오 튀김 우동	KATSUO UDON with TEMPURA	12/490g
CJ	1020494			CJ 냉동 사누끼우동면	FROZEN UDON NOODLE	8/230g
CJ	1020500			심야우동	UDON	12/422g
CJ	1020656			비비고 버섯잡채	BBG MUSHROOM JAPCHAE	8/1368g
CJ	1021338			비비고 시원바지락칼국수	BBG CLAM NOODLE SOUP	12/642g
CJ	1020498			평안도식동치미물냉면	COLD NOODLE(DONGCHIMI)	12/908g
CJ	1020497			함흥 비빔 냉면	SPICY COLD NOODLE	12/460g
CJ	1020499	6136811090290	6136811090290	평안도식물냉면 + 비빔냉면	COLD NOODLE WITH RADISH KIMCHI/RED PEPPER PASTE	6/1368g
CJ	1020501			밀당의고수 쫄면 2 인분	KOREAN STYLE CHEWY NOODLES HOT & SOUR	12/454g
CJ	1020336	102033428271	1 02033 42827 1	다담 된장찌개 전용	SOY BEAN PASTE FOR STEW(DADAM)	12/530g
CJ	1020346			다담 안동찜닭	ANDONG CHICKEN SAUCE	16/220g
CJ	1020329			다담 냉이 된장찌개양념	DADAM-SOYBEAN PASTE STEW MIX	16/140g
CJ	1020335			다담 냉이 된장찌개양념	DADAM-SOYBEAN PASTE STEW MIX	3/10/140g
CJ	1020330			다담 바지락순두부찌개양념	DADAM-SOFT BEANCURD STEW MIX	16/140g
CJ	1020334			다담 바지락순두부찌개양념	DADAM-SOFT BEANCURD STEW MIX	3/10/140g
CJ	1024938			다담 부대찌개 양념 (3 번들 )	SPICY STEW STOCK	10/3/140g
CJ	1020357	801007434681	8 01007 43468 1	떡볶이 양념장	TTEOKBOKKI SAUCE	20/150g
